di,dotmode,y,x,dur,subj,ntrials
15,2d,0.7346938775510204,0.03,1.2666666666666666,ALL,98.0
15,2d,0.7105263157894737,0.06,1.2666666666666666,ALL,114.0
15,2d,0.9032258064516129,0.12,1.2666666666666666,ALL,124.0
15,2d,0.971830985915493,0.25,1.2666666666666666,ALL,142.0
15,2d,0.9924242424242424,0.5,1.2666666666666666,ALL,132.0
15,2d,1.0,1.0,1.2666666666666666,ALL,16.0
16,2d,0.625,0.015,1.65,ALL,8.0
16,2d,0.7,0.03,1.65,ALL,40.0
16,2d,0.8947368421052632,0.06,1.65,ALL,38.0
16,2d,0.9642857142857143,0.12,1.65,ALL,28.0
16,2d,1.0,0.25,1.65,ALL,22.0
16,2d,1.0,0.5,1.65,ALL,32.0
16,2d,1.0,1.0,1.65,ALL,32.0
17,2d,0.5,0.015,2.1333333333333333,ALL,8.0
17,2d,0.525,0.03,2.1333333333333333,ALL,40.0
17,2d,0.8095238095238095,0.06,2.1333333333333333,ALL,42.0
17,2d,0.92,0.12,2.1333333333333333,ALL,50.0
17,2d,1.0,0.25,2.1333333333333333,ALL,48.0
17,2d,1.0,0.5,2.1333333333333333,ALL,40.0
17,2d,1.0,1.0,2.1333333333333333,ALL,32.0
18,2d,0.3333333333333333,0.015,2.75,ALL,12.0
18,2d,0.65,0.03,2.75,ALL,60.0
18,2d,0.7758620689655172,0.06,2.75,ALL,58.0
18,2d,0.94,0.12,2.75,ALL,50.0
18,2d,1.0,0.25,2.75,ALL,52.0
18,2d,0.9833333333333333,0.5,2.75,ALL,60.0
18,2d,1.0,1.0,2.75,ALL,48.0
19,2d,0.5714285714285714,0.015,3.566666666666667,ALL,14.0
19,2d,0.6470588235294118,0.03,3.566666666666667,ALL,68.0
19,2d,0.9354838709677419,0.06,3.566666666666667,ALL,62.0
19,2d,0.9583333333333334,0.12,3.566666666666667,ALL,72.0
19,2d,1.0,0.25,3.566666666666667,ALL,80.0
19,2d,1.0,0.5,3.566666666666667,ALL,80.0
19,2d,1.0,1.0,3.566666666666667,ALL,64.0
20,2d,0.6666666666666666,0.015,4.616666666666666,ALL,18.0
20,2d,0.7065217391304348,0.03,4.616666666666666,ALL,92.0
20,2d,0.85,0.06,4.616666666666666,ALL,100.0
20,2d,0.95,0.12,4.616666666666666,ALL,100.0
20,2d,1.0,0.25,4.616666666666666,ALL,100.0
20,2d,1.0,0.5,4.616666666666666,ALL,100.0
20,2d,1.0,1.0,4.616666666666666,ALL,80.0
